race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,35,28,0,9,5.666288,2.11094,1,0,0
1,45,29,0,12,6.100924,2.294262,1,0,0
1,40,48,0,12,5.664557,1.975677,0,1,0
1,40,60,0,9,4.055084,0.3662044,0,0,1
1,48,45,0,12,6.001043,2.129843,1,0,0
1,40,32,0,12,6.134569,2.445689,1,0,0
1,40,58,0,12,5.153754,1.464875,1,0,0
1,40,32,0,12,5.664557,1.975677,0,1,0
1,40,22,0,13,5.209923,1.521044,0,1,0
1,40,49,0,18,6.625803,2.936924,1,0,0
1,40,35,0,18,6.42224,2.733361,1,0,0
1,40,40,0,14,5.789715,2.100836,1,0,0
1,40,61,0,15,6.64539,2.956511,1,0,0
1,45,32,0,13,4.933682,1.12702,1,0,0
1,40,59,0,16,6.357704,2.668824,1,0,0
1,40,41,0,12,5.708372,2.019492,0,0,1
1,40,38,0,12,6.42224,2.733361,0,0,1
1,40,32,0,12,6.540034,2.851154,1,0,0
1,40,60,0,18,6.42224,2.733361,1,0,0
1,18,21,1,15,3.218876,0.328504,0,1,0
1,44,45,0,12,6.949195,3.165005,1,0,0
1,40,28,0,12,5.900938,2.212058,1,0,0
1,84,39,0,12,6.171387,1.740571,0,0,1
1,45,41,0,12,6.539803,2.73314,1,0,0
1,30,22,1,16,4.557135,1.155937,0,1,0
1,20,49,0,12,4.847332,1.851599,1,0,0
1,45,25,0,12,5.595566,1.788903,1,0,0
1,70,28,0,13,6.357704,2.109208,1,0,0
1,60,62,0,12,6.073044,1.9787,1,0,0
1,38,36,0,16,6.340906,2.70332,1,0,0
1,40,35,0,12,6.001043,2.312164,1,0,0
1,40,52,0,12,5.810902,2.122022,1,0,0
1,40,24,0,16,5.848835,2.159955,0,1,0
1,40,19,0,12,5.588409,1.89953,0,1,0
1,40,31,0,12,6.135738,2.446859,1,0,0
1,36,23,0,11,5.543027,1.959508,1,0,0
1,60,19,0,12,5.886104,1.791759,0,1,0
1,50,44,0,16,5.846872,1.934849,1,0,0
1,40,48,0,11,5.441422,1.752542,1,0,0
1,40,35,0,12,5.787173,2.098294,1,0,0
1,40,32,0,12,6.660895,2.972016,1,0,0
1,44,39,0,12,5.768321,1.984131,1,0,0
1,50,30,0,12,5.976934,2.064912,1,0,0
1,48,34,0,18,5.991465,2.120264,0,0,1
1,0,53,0,7,6.453026,2.890372,1,0,0
1,40,46,0,18,6.540034,2.862201,0,1,0
1,40,47,0,12,6.047561,2.302585,1,0,0
1,45,23,0,16,5.664557,1.916923,0,1,0
1,40,47,0,11,6.047561,2.335052,0,0,1
1,50,31,0,12,5.952256,2.040233,1,0,0
1,45,60,0,8,6.233665,2.215937,1,0,0
1,40,49,0,12,7.197839,2.995732,1,0,0
1,40,39,0,12,6.594099,2.904165,1,0,0
1,40,35,0,13,6.453026,3.148453,1,0,0
1,40,36,0,13,6.685761,3.401197,0,0,1
1,50,26,0,10,5.664557,1.791759,1,0,0
1,40,31,0,16,6.511864,2.525729,1,0,0
1,40,34,0,12,6.357704,2.70805,1,0,0
1,40,50,0,12,5.664557,2.169054,1,0,0
1,50,31,0,12,6.511864,2.214846,1,0,0
1,40,20,0,12,5.900938,2.197225,1,0,0
1,40,28,0,12,5.801423,2.123458,1,0,0
1,40,36,0,11,5.729093,2.128232,1,0,0
1,0,37,0,18,7.338537,3.650658,1,0,0
1,40,37,0,16,6.594099,2.70805,1,0,0
1,40,33,0,13,6.203001,2.184802,1,0,0
1,50,30,0,14,6.572814,2.862201,1,0,0
1,40,56,0,12,6.807935,3.113515,1,0,0
1,40,50,0,12,5.987206,2.219203,1,0,0
1,40,39,0,12,6.824374,2.397895,0,0,1
1,0,40,0,12,6.644441,2.564949,1,0,0
1,18,19,1,12,4.260988,1.294727,0,1,0
1,40,37,0,12,6.233665,2.484907,0,0,1
1,45,33,0,12,6.272877,2.351375,1,0,0
1,58,62,0,18,4.60517,0.5447271,1,0,0
1,40,37,0,12,6.175389,3.043331,1,0,0
1,45,21,0,12,5.596086,1.871802,0,1,0
1,41,19,0,12,5.020982,1.791759,0,1,0
1,40,42,0,10,5.025064,1.335001,0,1,0
1,52,33,0,12,6.198682,2.224623,1,0,0
1,40,56,0,14,6.306421,2.639057,1,0,0
1,40,34,0,11,6.001043,2.230014,1,0,0
1,50,23,0,12,6.175389,2.397895,0,1,0
1,40,32,0,12,5.14254,1.871802,1,0,0
1,54,24,0,10,5.482221,2.197225,1,0,0
1,36,28,0,11,5.768321,1.714798,1,0,0
1,35,30,0,12,5.501258,1.94591,0,1,0
1,40,23,0,12,5.729093,2.091864,1,0,0
1,30,24,1,15,4.982784,1.504077,0,1,0
1,40,42,0,12,6.092011,2.373975,0,0,1
1,60,49,0,12,5.598422,1.504077,1,0,0
1,40,24,0,12,5.595566,1.88707,0,1,0
1,40,52,0,8,5.885048,2.208274,1,0,0
1,40,22,0,12,5.828946,2.302585,0,1,0
1,48,41,0,12,6.763169,2.941804,1,0,0
1,40,53,0,8,5.918275,1.308333,0,1,0
1,40,31,0,12,7.050859,2.70805,1,0,0
1,40,47,0,12,6.670082,2.852151,0,0,1
1,20,52,1,13,4.342766,1.742969,1,0,0
1,12,55,1,14,6.511864,2.525729,1,0,0
1,48,55,0,12,5.441422,2.564949,1,0,0
1,40,48,0,12,6.453026,2.564949,1,0,0
1,40,57,0,18,6.592442,2.903562,1,0,0
1,40,21,0,14,6.009796,2.320916,0,1,0
1,40,58,0,10,5.630674,1.941795,1,0,0
1,55,43,0,12,7.190616,3.183283,1,0,0
1,40,32,0,12,5.441422,1.752542,1,0,0
1,54,31,0,12,5.976934,1.98795,1,0,0
1,40,28,0,12,4.843163,1.154284,1,0,0
1,40,30,0,12,5.789715,2.100836,1,0,0
1,40,34,0,12,5.660283,1.971404,1,0,0
1,70,36,0,13,5.675623,1.427128,1,0,0
1,36,34,0,11,4.902456,1.318937,1,0,0
1,40,55,0,7,5.664557,1.975677,1,0,0
1,40,38,0,12,6.453026,2.764147,1,0,0
1,40,51,0,14,6.567431,2.878552,1,0,0
1,50,22,0,12,5.747672,1.835649,0,1,0
1,41,36,0,10,5.846872,2.1333,1,0,0
1,70,38,0,16,7.050859,2.802364,1,0,0
1,15,48,0,18,7.025538,4.317488,1,0,0
1,44,53,0,18,6.729274,2.945085,0,1,0
1,50,43,0,14,6.42224,2.510217,1,0,0
1,40,54,0,15,6.482878,2.793998,1,0,0
1,40,36,0,12,6.357704,2.668824,1,0,0
1,48,23,0,12,5.595566,1.724365,1,0,0
1,45,37,0,12,6.64539,2.838727,1,0,0
1,40,37,0,12,5.697362,2.008482,1,0,0
1,40,46,0,12,6.270705,2.581825,1,0,0
1,48,31,0,16,6.306421,2.43522,1,0,0
1,55,38,0,12,6.722882,2.715549,1,0,0
1,40,46,0,12,7.274001,3.585122,1,0,0
1,32,25,0,14,6.173786,2.70805,0,1,0
1,40,31,0,12,6.175389,2.48651,1,0,0
1,43,38,0,12,6.12021,2.35901,1,0,0
1,40,31,0,12,5.090678,1.401799,0,1,0
1,40,43,0,18,6.052089,2.36321,1,0,0
1,40,58,0,12,6.390492,2.701613,1,0,0
1,40,27,0,12,6.482878,2.793998,0,1,0
1,40,33,0,13,5.015092,1.326213,1,0,0
1,42,43,0,12,6.175389,2.437719,1,0,0
1,35,56,0,16,6.357704,2.802356,1,0,0
1,44,53,0,12,6.047561,2.263372,1,0,0
1,45,40,0,11,5.31763,1.510967,1,0,0
1,50,33,0,16,5.976934,2.064912,0,1,0
1,48,30,0,14,6.357704,2.486503,1,0,0
1,38,62,0,11,5.900938,2.263352,1,0,0
1,50,48,0,14,6.357704,2.445681,1,0,0
1,40,54,0,12,6.218839,2.52996,1,0,0
1,50,40,0,14,5.952256,2.040233,1,0,0
1,40,26,0,12,5.597644,1.908764,1,0,0
1,40,59,0,8,4.562576,0.8736963,0,1,0
1,40,33,0,12,6.092011,2.403131,1,0,0
1,55,40,0,12,5.952256,1.944923,0,0,1
1,44,47,0,12,6.134569,2.350379,0,0,1
1,60,32,0,12,6.42224,2.327895,1,0,0
1,40,42,0,12,5.952256,2.263376,1,0,0
1,40,41,0,12,6.609767,2.920887,0,0,1
1,40,39,0,16,5.846872,2.157993,1,0,0
1,60,26,0,12,6.461468,2.367124,0,1,0
1,40,24,0,12,6.047561,2.358682,1,0,0
1,40,36,0,12,6.288713,2.599834,1,0,0
1,40,40,0,12,6.511864,2.822985,1,0,0
1,40,25,0,12,6.092011,2.403131,0,1,0
1,40,35,0,12,6.261606,2.572727,1,0,0
1,70,41,0,11,6.001043,1.752548,1,0,0
1,40,38,0,15,6.648648,2.959768,1,0,0
1,58,45,0,14,6.436919,2.376476,1,0,0
1,8,18,1,12,4.342766,2.263324,0,1,0
1,35,52,0,16,6.945494,3.390146,1,0,0
1,28,36,1,12,5.644068,2.311863,0,0,1
1,40,49,0,11,5.963785,2.274905,1,0,0
1,48,33,0,12,6.233665,2.362464,1,0,0
1,40,23,0,12,5.595566,1.906687,1,0,0
1,50,27,0,12,6.155177,2.243154,1,0,0
1,50,36,0,12,6.175389,2.263366,1,0,0
1,40,42,0,12,6.453026,2.764147,1,0,0
1,77,51,0,12,7.561673,3.217868,1,0,0
1,45,22,0,14,5.926926,2.120264,0,1,0
1,40,41,0,16,6.288713,2.599834,1,0,0
1,40,41,0,16,6.763169,3.074289,1,0,0
1,48,49,0,16,6.896421,3.02522,1,0,0
1,65,34,0,18,6.288713,2.114326,0,1,0
1,45,52,0,16,7.059154,3.252491,1,0,0
0,53,46,0,12,6.252347,2.282055,0,0,1
0,40,39,0,13,6.001043,2.312164,0,0,1
0,48,29,0,14,5.789715,1.918514,1,0,0
1,52,19,0,12,5.789715,1.838472,0,1,0
1,40,50,0,12,6.123632,2.434753,1,0,0
1,40,46,0,16,7.561673,3.872793,1,0,0
1,40,28,0,12,6.288713,2.599834,0,0,1
1,50,29,0,12,5.664557,1.752533,0,1,0
1,40,30,0,12,5.441422,1.752542,1,0,0
1,20,34,1,15,4.60517,1.609438,1,0,0
0,40,52,0,12,6.357704,3.113515,1,0,0
1,40,34,0,13,6.134569,2.484907,1,0,0
1,40,34,0,18,6.945494,3.218876,1,0,0
1,40,36,0,13,6.357704,2.60269,1,0,0
1,24,21,1,13,5.14102,1.252763,0,1,0
1,50,33,0,16,4.620453,2.302585,0,1,0
1,70,35,0,13,6.288713,1.049822,0,1,0
1,45,47,0,12,6.323803,2.982309,1,0,0
1,40,43,0,18,6.390492,2.771025,1,0,0
1,40,35,0,12,6.285141,2.302585,0,1,0
1,40,43,0,13,6.357704,2.60269,1,0,0
1,20,18,1,11,4.342766,1.294727,0,1,0
1,40,47,0,12,6.357704,2.70805,1,0,0
1,30,24,1,16,4.565909,1.164712,0,1,0
1,48,43,0,14,6.868536,2.997335,1,0,0
1,40,40,0,12,6.357704,2.668824,1,0,0
1,50,33,0,16,6.390492,2.478469,1,0,0
1,40,42,0,12,5.521461,1.832582,1,0,0
1,40,43,0,18,6.662634,2.973755,1,0,0
1,40,53,0,12,6.511864,2.822985,1,0,0
1,10,36,1,15,6.214608,3.912023,1,0,0
1,40,34,0,12,6.134569,2.445689,1,0,0
1,40,33,0,12,5.789715,2.100836,1,0,0
1,40,50,0,12,5.729093,2.040213,1,0,0
1,40,34,0,13,6.047561,2.358682,1,0,0
1,55,40,0,18,6.698034,2.690701,0,1,0
1,40,43,0,12,6.907755,3.218876,1,0,0
1,40,55,0,12,7.050859,3.36198,1,0,0
1,57,33,0,12,5.789715,1.746664,0,1,0
1,45,26,0,11,5.398841,1.592179,0,1,0
1,40,54,0,12,6.214608,2.525729,1,0,0
1,40,40,0,12,6.567431,2.878552,1,0,0
1,40,19,0,12,5.846872,2.157993,0,1,0
1,40,43,0,14,6.868536,3.179657,1,0,0
0,40,32,0,13,5.952256,2.263376,1,0,0
1,48,55,0,13,5.900938,2.029737,1,0,0
1,42,32,0,17,5.818717,2.081048,0,1,0
1,37,49,0,17,6.134569,2.523651,1,0,0
1,40,38,0,14,6.390492,2.701613,1,0,0
1,40,41,0,13,6.567431,2.878552,1,0,0
1,25,18,0,12,4.382027,1.163151,0,1,0
1,40,39,0,12,6.175389,2.48651,1,0,0
1,60,42,0,12,6.357704,2.263359,1,0,0
1,39,18,0,12,5.354414,1.690853,0,1,0
1,40,34,0,12,5.789715,2.100836,0,0,1
1,45,32,0,12,6.092011,2.285348,0,1,0
1,40,36,0,16,6.887553,3.198673,0,1,0
1,48,45,0,13,6.594099,2.722898,1,0,0
1,36,43,0,15,7.116321,3.532802,1,0,0
1,50,62,0,18,6.763169,2.851146,0,0,1
1,55,43,0,16,6.888338,2.881005,0,1,0
1,40,29,0,16,6.288713,2.599834,1,0,0
0,52,60,0,12,6.763169,2.811925,1,0,0
1,40,28,0,12,5.664557,1.975677,1,0,0
1,40,38,0,12,6.047561,2.358682,1,0,0
1,48,46,0,12,5.298317,1.427116,0,1,0
1,40,46,0,12,5.753778,2.064899,0,0,1
1,40,36,0,12,6.461468,2.772589,1,0,0
1,50,49,0,14,6.214608,2.302585,1,0,0
1,40,34,0,16,6.50147,2.81259,1,0,0
1,65,32,0,12,6.380766,2.206379,1,0,0
1,20,38,1,14,4.971409,1.975677,1,0,0
1,35,20,0,12,4.135167,0.5798185,0,1,0
1,60,22,0,14,5.818717,1.724373,1,0,0
1,40,34,0,12,6.390492,2.701613,1,0,0
1,45,18,0,12,5.234792,1.428129,0,1,0
0,40,52,0,10,5.259109,1.570229,1,0,0
1,40,37,0,12,6.42224,2.733361,1,0,0
1,45,36,0,12,4.748231,0.9415685,1,0,0
1,40,43,0,13,6.296538,2.607659,1,0,0
1,60,55,0,12,6.64539,2.551045,1,0,0
1,50,38,0,12,6.170573,2.251292,1,0,0
1,37,33,0,12,6.357704,2.320207,0,0,1
0,40,44,0,12,6.567431,2.621039,1,0,0
0,22,52,0,18,6.86124,3.004444,1,0,0
0,40,57,0,12,6.580847,2.862201,1,0,0
0,48,52,0,14,6.785158,2.564949,1,0,0
0,30,19,1,12,4.342766,1.360977,0,1,0
1,30,51,0,10,6.92796,2.862201,1,0,0
1,0,60,0,12,6.297993,2.862201,0,0,1
1,36,23,0,14,6.252347,2.525729,0,1,0
1,44,43,0,12,6.594099,2.689886,1,0,0
1,48,58,0,7,6.261492,2.415914,1,0,0
1,40,32,0,14,6.670082,2.772589,1,0,0
1,32,24,0,12,6.134569,2.336987,1,0,0
1,40,38,0,12,6.175389,2.302585,1,0,0
1,50,36,0,13,7.561673,2.995732,1,0,0
1,40,63,0,12,7.161203,3.414443,1,0,0
1,36,26,0,14,6.782589,3.19907,1,0,0
1,50,33,0,16,6.907755,2.995732,1,0,0
1,40,58,0,12,6.357704,2.079442,1,0,0
1,32,40,0,12,6.466285,2.639057,1,0,0
1,70,28,0,12,6.567431,2.120264,1,0,0
1,40,30,0,16,5.259109,1.570229,1,0,0
1,50,39,0,12,6.753601,2.841578,1,0,0
1,70,34,0,16,6.390492,2.141997,1,0,0
1,45,22,0,12,6.175389,2.368726,0,1,0
1,40,31,0,12,6.707388,3.018508,1,0,0
1,48,24,0,11,5.354414,1.483213,0,1,0
1,40,28,0,2,5.051905,1.363026,1,0,0
1,40,28,0,14,6.047561,2.358682,0,1,0
1,45,31,0,12,5.96219,2.155528,0,1,0
1,66,27,0,12,6.092011,1.902356,1,0,0
1,40,45,0,14,5.675623,1.986744,0,1,0
0,40,37,0,13,4.858338,1.169459,1,0,0
1,27,30,0,16,6.642891,3.347054,1,0,0
1,60,32,0,18,6.252347,2.158002,0,1,0
1,42,26,0,13,5.931688,2.194018,1,0,0
1,50,47,0,12,5.759879,1.847856,1,0,0
1,40,64,0,12,6.694178,3.005299,1,0,0
1,30,38,1,18,6.482878,3.081681,1,0,0
1,40,44,0,12,6.42224,2.733361,1,0,0
1,70,48,0,12,6.763169,2.514673,1,0,0
1,43,28,0,16,5.942195,2.180995,1,0,0
1,45,45,0,12,2.956471,-0.8501909,1,0,0
1,20,18,1,12,4.110054,1.114322,0,1,0
1,40,60,0,16,7.090077,3.401197,1,0,0
1,40,29,0,14,6.250978,2.562099,1,0,0
1,32,42,0,15,6.482878,3.017142,1,0,0
1,25,40,1,7,4.867535,1.648659,1,0,0
1,8,22,1,10,3.218876,1.139434,1,0,0
1,50,42,0,16,6.694178,2.782155,1,0,0
1,50,31,0,11,5.900938,1.988915,0,0,1
1,45,35,0,12,5.789715,1.983053,1,0,0
1,40,22,0,11,5.441422,1.752542,0,1,0
1,48,33,0,15,6.594099,3.036554,1,0,0
1,43,32,0,12,6.214608,2.501436,1,0,0
1,44,63,0,12,6.720642,3.113515,1,0,0
1,50,37,0,12,6.288713,2.397895,0,0,1
1,52,35,0,12,6.511864,2.771229,1,0,0
1,40,45,0,12,6.740696,2.343727,1,0,0
1,55,18,0,12,4.902456,1.94591,0,1,0
0,32,60,1,11,6.001043,1.909543,1,0,0
1,50,37,0,12,5.729093,1.89712,0,0,1
1,15,18,1,10,3.649619,1.398717,0,1,0
1,32,32,0,12,6.511864,2.824351,1,0,0
1,40,56,0,9,6.323803,2.634924,1,0,0
1,40,58,0,17,6.540034,2.851154,1,0,0
1,40,47,0,12,6.42224,2.733361,1,0,0
1,40,31,0,12,6.567431,2.878552,1,0,0
1,40,30,0,12,5.942668,2.253789,1,0,0
1,45,31,0,12,6.214608,2.407946,0,0,1
1,46,33,0,13,6.531271,2.70263,1,0,0
1,40,56,0,9,6.620073,2.931194,1,0,0
1,55,36,0,14,7.561673,3.55434,1,0,0
1,50,45,0,18,7.561673,3.64965,1,0,0
1,70,50,0,14,6.64539,2.396895,1,0,0
1,32,51,1,12,6.540034,3.074298,1,0,0
1,40,64,0,13,6.42224,2.733361,1,0,0
1,48,36,0,14,6.64539,2.774189,0,0,1
1,40,29,0,12,6.092011,2.403131,1,0,0
1,44,28,0,12,5.952256,2.168066,1,0,0
1,40,34,0,12,6.64539,2.956511,1,0,0
1,40,40,0,12,6.773721,3.084841,1,0,0
1,40,47,0,10,7.233181,3.544302,1,0,0
1,40,29,0,12,5.233779,1.544899,1,0,0
1,50,37,0,16,6.827716,2.915693,1,0,0
1,50,45,0,16,7.399166,3.487143,1,0,0
1,12,21,1,15,4.119688,1.634781,0,1,0
1,40,41,0,16,7.205004,3.516124,1,0,0
1,68,38,0,14,6.214608,1.9951,1,0,0
1,20,58,1,16,3.597312,0.60158,1,0,0
1,40,40,0,12,6.694178,3.005299,1,0,0
1,45,52,0,12,6.694178,2.887516,1,0,0
1,40,22,0,12,6.001043,2.104134,0,1,0
1,40,48,0,9,6.175389,2.484907,1,0,0
1,56,50,0,9,6.42224,2.564949,0,0,1
1,40,23,0,12,5.521461,1.832582,1,0,0
1,44,42,0,13,6.790468,3.006279,1,0,0
1,60,46,0,9,6.763169,2.668824,1,0,0
1,40,20,0,12,5.234898,1.546019,0,1,0
1,40,44,0,12,6.001043,2.312164,1,0,0
0,40,59,0,10,5.697362,2.008482,0,0,1
1,45,31,0,12,5.521461,1.714798,0,1,0
1,60,30,0,13,6.453026,2.358682,1,0,0
1,40,59,0,10,5.789715,2.100836,1,0,0
1,40,27,0,12,5.966839,2.277959,0,1,0
1,40,39,0,14,5.521461,1.832582,1,0,0
1,40,54,0,12,5.164786,1.475906,1,0,0
1,40,44,0,8,6.134569,2.445689,1,0,0
1,60,37,0,16,6.400125,2.30578,0,1,0
0,40,41,0,12,5.846872,2.157993,1,0,0
1,42,30,0,12,6.567431,2.829762,1,0,0
1,40,38,0,12,5.815413,2.126534,1,0,0
1,60,33,0,12,6.42224,2.327895,1,0,0
1,40,56,0,11,6.234018,2.545139,1,0,0
1,40,63,0,12,6.129595,2.440715,1,0,0
0,48,46,0,12,7.099648,3.140914,0,0,1
1,40,55,0,12,6.429316,2.699346,0,0,1
0,55,42,0,18,7.146166,3.218876,1,0,0
0,50,54,0,13,6.482878,2.74084,1,0,0
1,50,55,0,16,7.332271,3.419692,1,0,0
1,40,60,0,16,6.763169,3.113515,1,0,0
1,40,50,0,12,5.940882,2.252002,0,1,0
1,40,58,0,7,5.846872,2.157993,1,0,0
1,45,32,0,14,5.977872,2.17121,1,0,0
1,32,47,0,16,6.171492,2.705756,0,0,1
1,52,44,0,12,6.682209,2.730965,0,0,1
1,24,56,0,11,5.961212,2.783158,1,0,0
1,40,19,0,12,4.803201,1.114322,0,1,0
1,40,38,0,14,5.900938,2.212058,1,0,0
1,40,22,0,12,5.354414,1.665535,0,1,0
1,45,41,0,12,6.694178,2.887516,1,0,0
1,45,28,0,14,6.19518,2.388518,1,0,0
1,40,37,0,12,6.357704,2.668824,0,0,1
1,40,36,0,12,5.900938,2.212058,0,1,0
1,48,29,0,16,6.670082,2.798881,0,1,0
1,40,37,0,12,6.106198,2.417319,1,0,0
1,60,43,0,12,6.64539,2.551045,1,0,0
1,30,19,1,12,5.010635,1.609438,0,1,0
1,46,39,0,12,5.851426,2.022785,1,0,0
1,19,32,1,8,4.828314,1.883875,0,1,0
1,50,25,0,12,5.789715,1.877692,1,0,0
1,65,39,0,14,6.350816,2.176429,1,0,0
1,8,19,1,11,4.708178,2.628736,0,1,0
1,30,18,1,10,4.342766,0.9415685,0,1,0
1,43,32,0,13,6.42224,2.66104,1,0,0
1,65,32,0,12,6.233665,2.059278,0,1,0
1,40,22,0,12,5.441422,1.752542,0,1,0
1,70,41,0,12,6.740696,2.492201,1,0,0
1,62,50,0,12,6.329453,2.202319,1,0,0
1,48,39,0,16,5.789715,1.918514,0,0,1
1,47,36,0,16,6.600659,2.750512,1,0,0
1,44,29,0,13,5.952256,2.168066,0,1,0
1,40,52,0,12,6.42224,2.733361,1,0,0
1,46,26,0,12,6.42224,2.593599,1,0,0
1,50,24,0,12,5.789715,1.877692,1,0,0
1,40,34,0,11,6.109248,2.420368,1,0,0
1,50,32,0,18,4.748231,0.836208,0,1,0
1,40,24,0,16,8.348116,4.659237,0,1,0
1,45,28,0,12,6.511864,2.705202,1,0,0
1,40,25,0,15,6.175389,2.48651,1,0,0
1,33,33,1,14,6.38403,2.887522,0,1,0
1,45,40,0,12,6.926803,3.12014,1,0,0
1,60,63,0,12,7.541481,1.696449,1,0,0
1,40,25,0,18,5.818717,2.639057,1,0,0
1,45,30,0,16,5.991465,2.744418,0,1,0
1,60,61,0,12,5.429346,1.335001,1,0,0
1,50,25,0,16,5.583346,1.791759,1,0,0
1,40,22,0,16,6.652863,2.442347,0,1,0
1,50,23,0,16,6.172055,2.813411,0,1,0
1,65,23,0,16,4.828314,2.813411,0,1,0
1,48,45,0,12,6.64539,2.274414,1,0,0
1,50,42,0,16,6.963842,3.05182,1,0,0
1,40,51,0,16,7.205004,3.516124,1,0,0
1,40,26,0,16,6.214608,2.525729,0,1,0
1,40,42,0,12,5.521461,1.832582,1,0,0
1,55,43,0,18,7.233181,3.225848,1,0,0
1,40,26,0,12,6.175389,2.48651,1,0,0
1,40,48,0,9,6.72543,3.03655,1,0,0
1,41,53,0,8,6.001043,2.287472,1,0,0
1,26,24,0,10,5.611814,2.353717,1,0,0
1,40,61,0,8,5.789715,2.100836,1,0,0
1,48,27,0,13,5.846872,1.975671,0,0,1
1,40,29,0,12,5.664557,1.975677,0,0,1
1,37,22,0,15,5.441422,1.830504,0,1,0
1,50,24,0,16,6.482878,2.570855,0,1,0
1,30,31,0,13,5.926926,2.525729,0,1,0
1,39,28,0,12,6.082698,2.419137,0,1,0
1,50,43,0,14,6.64539,2.733367,1,0,0
1,40,19,0,12,5.703783,2.014903,0,1,0
1,40,20,0,12,5.010635,1.321756,0,1,0
1,40,42,0,14,6.288713,2.599834,1,0,0
1,60,25,0,16,6.357704,2.263359,1,0,0
1,35,22,0,16,5.285738,1.730391,0,1,0
1,40,23,0,16,5.228646,1.539766,0,1,0
1,41,20,0,12,6.388965,2.675393,0,1,0
1,40,54,0,12,7.050859,3.36198,1,0,0
1,40,44,0,18,6.763169,3.074289,1,0,0
1,30,30,0,12,6.368753,2.967556,1,0,0
1,28,56,1,18,7.112547,3.780343,1,0,0
1,40,60,0,7,6.102939,2.414059,1,0,0
1,44,29,0,12,5.812995,2.028806,0,0,1
1,30,42,1,12,2.956471,-0.4447259,0,0,1
1,50,52,0,12,7.050859,3.138836,1,0,0
1,40,61,0,14,6.843217,3.154337,1,0,0
1,60,61,0,12,6.64539,2.551045,1,0,0
0,30,46,0,9,6.175389,2.774192,1,0,0
1,45,28,0,18,6.453026,2.646364,1,0,0
0,40,31,0,13,5.664557,1.975677,1,0,0
1,40,29,0,12,6.001043,2.312164,1,0,0
1,40,44,0,16,6.64539,2.956511,1,0,0
1,10,22,1,15,4.565909,2.263324,0,1,0
1,47,39,0,16,6.433551,2.583403,1,0,0
1,44,52,0,12,6.357704,2.573514,0,0,1
1,40,48,0,12,6.357704,2.668824,1,0,0
1,40,61,0,12,7.727187,4.038308,1,0,0
1,48,38,0,12,6.522799,2.651597,1,0,0
1,40,45,0,14,6.694178,3.005299,0,0,1
1,48,26,0,14,5.62683,1.755628,1,0,0
1,40,48,0,10,6.288713,2.599834,1,0,0
1,81,23,0,12,5.637179,1.24273,1,0,0
1,5,34,0,12,6.468056,4.858618,1,0,0
1,52,30,0,12,6.175389,2.224145,1,0,0
1,40,50,0,12,6.763169,3.074289,1,0,0
1,44,39,0,12,6.237426,2.453236,1,0,0
1,60,37,0,18,7.561673,3.467328,1,0,0
1,65,42,0,18,7.205004,3.030617,1,0,0
1,55,42,0,14,6.763169,2.755836,1,0,0
1,14,18,1,12,4.482551,1.843493,0,1,0
1,32,56,1,12,5.096568,1.630832,1,0,0
1,38,39,0,16,4.661267,1.023681,1,0,0
1,50,45,0,11,6.357704,2.445681,1,0,0
1,40,46,0,12,6.047561,2.24071,1,0,0
1,40,52,0,10,5.703783,2.70805,1,0,0
1,5,48,1,12,5.570708,2.772589,0,0,1
1,56,41,0,18,6.334096,2.491686,1,0,0
1,53,23,0,10,6.092011,2.110213,1,0,0
1,40,43,0,11,6.172055,2.484907,1,0,0
1,48,48,0,11,6.620073,2.564949,1,0,0
1,40,59,0,12,6.714522,2.813611,1,0,0
1,40,40,0,18,6.868536,3.218876,1,0,0
1,40,31,0,13,6.309918,2.564949,1,0,0
1,40,35,0,12,5.108246,1.504077,1,0,0
1,48,30,0,12,6.362528,2.70805,1,0,0
1,40,44,0,12,6.520135,2.70805,1,0,0
0,40,24,0,15,6.173786,2.484907,0,1,0
1,48,51,0,14,6.64539,2.772589,1,0,0
1,40,42,0,13,6.567431,2.890372,0,0,1
1,32,33,0,12,6.011659,2.405142,1,0,0
1,55,49,0,12,6.511864,2.862201,1,0,0
1,60,56,0,16,6.907755,2.813411,1,0,0
1,48,25,0,12,5.630674,1.871802,1,0,0
1,40,21,0,9,5.560682,1.329724,1,0,0
1,40,25,0,12,6.023544,2.512846,1,0,0
1,40,49,0,11,6.482878,2.525729,1,0,0
1,40,29,0,16,6.56473,2.876385,1,0,0
1,40,34,0,12,6.468056,2.251292,1,0,0
1,43,27,0,12,5.900938,2.124904,0,1,0
1,31,19,1,8,5.76657,1.791759,0,1,0
1,65,26,0,16,6.227939,2.053552,0,1,0
1,55,35,0,12,5.774924,1.767591,0,0,1
1,45,38,0,14,6.868536,3.061874,1,0,0
1,60,22,0,12,6.357704,2.263359,1,0,0
1,40,53,0,7,6.694178,3.005299,1,0,0
1,40,37,0,13,6.907755,3.218876,0,0,1
1,40,27,0,15,6.357704,2.668824,0,1,0
1,40,29,0,17,6.511864,2.822985,0,1,0
1,60,51,0,12,6.42224,2.327895,1,0,0
1,60,50,0,12,6.214608,2.120264,0,0,1
1,45,26,0,12,5.630674,1.824012,0,1,0
1,35,26,0,12,5.664557,2.109208,0,1,0
1,40,25,0,14,5.743996,2.055117,0,1,0
